rownumber;Date;Day;Month;Year
4799;2013-02-19;19;2;2013
4800;2013-02-20;20;2;2013
4801;2013-02-21;21;2;2013
4802;2013-02-22;22;2;2013
4803;2013-02-23;23;2;2013
4804;2013-02-24;24;2;2013
4805;2013-02-25;25;2;2013
4806;2013-02-26;26;2;2013
4807;2013-02-27;27;2;2013
4808;2013-02-28;28;2;2013
4809;2013-03-01;1;3;2013
4810;2013-03-02;2;3;2013
4811;2013-03-03;3;3;2013
4812;2013-03-04;4;3;2013
4813;2013-03-05;5;3;2013
4814;2013-03-06;6;3;2013
4815;2013-03-07;7;3;2013
4816;2013-03-08;8;3;2013
4817;2013-03-09;9;3;2013
4818;2013-03-10;10;3;2013
4819;2013-03-11;11;3;2013
4820;2013-03-12;12;3;2013
4821;2013-03-13;13;3;2013
4822;2013-03-14;14;3;2013
4823;2013-03-15;15;3;2013
4824;2013-03-16;16;3;2013
4825;2013-03-17;17;3;2013
4826;2013-03-18;18;3;2013
4827;2013-03-19;19;3;2013
4828;2013-03-20;20;3;2013
4829;2013-03-21;21;3;2013
4830;2013-03-22;22;3;2013
4831;2013-03-23;23;3;2013
4832;2013-03-24;24;3;2013
4833;2013-03-25;25;3;2013
4834;2013-03-26;26;3;2013
4835;2013-03-27;27;3;2013
4836;2013-03-28;28;3;2013
4837;2013-03-29;29;3;2013
4838;2013-03-30;30;3;2013
4839;2013-03-31;31;3;2013
4840;2013-04-01;1;4;2013
4841;2013-04-02;2;4;2013
4842;2013-04-03;3;4;2013
4843;2013-04-04;4;4;2013
4844;2013-04-05;5;4;2013
4845;2013-04-06;6;4;2013
4846;2013-04-07;7;4;2013
4847;2013-04-08;8;4;2013
4848;2013-04-09;9;4;2013
4849;2013-04-10;10;4;2013
4850;2013-04-11;11;4;2013
4851;2013-04-12;12;4;2013
4852;2013-04-13;13;4;2013
4853;2013-04-14;14;4;2013
4854;2013-04-15;15;4;2013
4855;2013-04-16;16;4;2013
4856;2013-04-17;17;4;2013
4857;2013-04-18;18;4;2013
4858;2013-04-19;19;4;2013
4859;2013-04-20;20;4;2013
4860;2013-04-21;21;4;2013
4861;2013-04-22;22;4;2013
4862;2013-04-23;23;4;2013
4863;2013-04-24;24;4;2013
4864;2013-04-25;25;4;2013
4865;2013-04-26;26;4;2013
4866;2013-04-27;27;4;2013
4867;2013-04-28;28;4;2013
4868;2013-04-29;29;4;2013
4869;2013-04-30;30;4;2013
4870;2013-05-01;1;5;2013
4871;2013-05-02;2;5;2013
4872;2013-05-03;3;5;2013
4873;2013-05-04;4;5;2013
4874;2013-05-05;5;5;2013
4875;2013-05-06;6;5;2013
4876;2013-05-07;7;5;2013
4877;2013-05-08;8;5;2013
4878;2013-05-09;9;5;2013
4879;2013-05-10;10;5;2013
4880;2013-05-11;11;5;2013
4881;2013-05-12;12;5;2013
4882;2013-05-13;13;5;2013
4883;2013-05-14;14;5;2013
4884;2013-05-15;15;5;2013
4885;2013-05-16;16;5;2013
4886;2013-05-17;17;5;2013
4887;2013-05-18;18;5;2013
4888;2013-05-19;19;5;2013
4889;2013-05-20;20;5;2013
4890;2013-05-21;21;5;2013
4891;2013-05-22;22;5;2013
4892;2013-05-23;23;5;2013
4893;2013-05-24;24;5;2013
4894;2013-05-25;25;5;2013
4895;2013-05-26;26;5;2013
4896;2013-05-27;27;5;2013
4897;2013-05-28;28;5;2013
4898;2013-05-29;29;5;2013
4899;2013-05-30;30;5;2013
4900;2013-05-31;31;5;2013
4901;2013-06-01;1;6;2013
4902;2013-06-02;2;6;2013
4903;2013-06-03;3;6;2013
4904;2013-06-04;4;6;2013
4905;2013-06-05;5;6;2013
4906;2013-06-06;6;6;2013
4907;2013-06-07;7;6;2013
4908;2013-06-08;8;6;2013
4909;2013-06-09;9;6;2013
4910;2013-06-10;10;6;2013
4911;2013-06-11;11;6;2013
4912;2013-06-12;12;6;2013
4913;2013-06-13;13;6;2013
4914;2013-06-14;14;6;2013
4915;2013-06-15;15;6;2013
4916;2013-06-16;16;6;2013
4917;2013-06-17;17;6;2013
4918;2013-06-18;18;6;2013
4919;2013-06-19;19;6;2013
4920;2013-06-20;20;6;2013
4921;2013-06-21;21;6;2013
4922;2013-06-22;22;6;2013
4923;2013-06-23;23;6;2013
4924;2013-06-24;24;6;2013
4925;2013-06-25;25;6;2013
4926;2013-06-26;26;6;2013
4927;2013-06-27;27;6;2013
4928;2013-06-28;28;6;2013
4929;2013-06-29;29;6;2013
4930;2013-06-30;30;6;2013
4931;2013-07-01;1;7;2013
4932;2013-07-02;2;7;2013
4933;2013-07-03;3;7;2013
4934;2013-07-04;4;7;2013
4935;2013-07-05;5;7;2013
4936;2013-07-06;6;7;2013
4937;2013-07-07;7;7;2013
4938;2013-07-08;8;7;2013
4939;2013-07-09;9;7;2013
4940;2013-07-10;10;7;2013
4941;2013-07-11;11;7;2013
4942;2013-07-12;12;7;2013
4943;2013-07-13;13;7;2013
4944;2013-07-14;14;7;2013
4945;2013-07-15;15;7;2013
4946;2013-07-16;16;7;2013
4947;2013-07-17;17;7;2013
4948;2013-07-18;18;7;2013
4949;2013-07-19;19;7;2013
4950;2013-07-20;20;7;2013
4951;2013-07-21;21;7;2013
4952;2013-07-22;22;7;2013
4953;2013-07-23;23;7;2013
4954;2013-07-24;24;7;2013
4955;2013-07-25;25;7;2013
4956;2013-07-26;26;7;2013
4957;2013-07-27;27;7;2013
4958;2013-07-28;28;7;2013
4959;2013-07-29;29;7;2013
4960;2013-07-30;30;7;2013
4961;2013-07-31;31;7;2013
4962;2013-08-01;1;8;2013
4963;2013-08-02;2;8;2013
4964;2013-08-03;3;8;2013
4965;2013-08-04;4;8;2013
4966;2013-08-05;5;8;2013
4967;2013-08-06;6;8;2013
4968;2013-08-07;7;8;2013
4969;2013-08-08;8;8;2013
4970;2013-08-09;9;8;2013
4971;2013-08-10;10;8;2013
4972;2013-08-11;11;8;2013
4973;2013-08-12;12;8;2013
4974;2013-08-13;13;8;2013
4975;2013-08-14;14;8;2013
4976;2013-08-15;15;8;2013
4977;2013-08-16;16;8;2013
4978;2013-08-17;17;8;2013
4979;2013-08-18;18;8;2013
4980;2013-08-19;19;8;2013
4981;2013-08-20;20;8;2013
4982;2013-08-21;21;8;2013
4983;2013-08-22;22;8;2013
4984;2013-08-23;23;8;2013
4985;2013-08-24;24;8;2013
4986;2013-08-25;25;8;2013
4987;2013-08-26;26;8;2013
4988;2013-08-27;27;8;2013
4989;2013-08-28;28;8;2013
4990;2013-08-29;29;8;2013
4991;2013-08-30;30;8;2013
4992;2013-08-31;31;8;2013
4993;2013-09-01;1;9;2013
4994;2013-09-02;2;9;2013
4995;2013-09-03;3;9;2013
4996;2013-09-04;4;9;2013
4997;2013-09-05;5;9;2013
4998;2013-09-06;6;9;2013
4999;2013-09-07;7;9;2013
5000;2013-09-08;8;9;2013
5001;2013-09-09;9;9;2013
5002;2013-09-10;10;9;2013
5003;2013-09-11;11;9;2013
5004;2013-09-12;12;9;2013
5005;2013-09-13;13;9;2013
5006;2013-09-14;14;9;2013
5007;2013-09-15;15;9;2013
5008;2013-09-16;16;9;2013
5009;2013-09-17;17;9;2013
5010;2013-09-18;18;9;2013
5011;2013-09-19;19;9;2013
5012;2013-09-20;20;9;2013
5013;2013-09-21;21;9;2013
5014;2013-09-22;22;9;2013
5015;2013-09-23;23;9;2013
5016;2013-09-24;24;9;2013
5017;2013-09-25;25;9;2013
5018;2013-09-26;26;9;2013
5019;2013-09-27;27;9;2013
5020;2013-09-28;28;9;2013
5021;2013-09-29;29;9;2013
5022;2013-09-30;30;9;2013
5023;2013-10-01;1;10;2013
5024;2013-10-02;2;10;2013
5025;2013-10-03;3;10;2013
5026;2013-10-04;4;10;2013
5027;2013-10-05;5;10;2013
5028;2013-10-06;6;10;2013
5029;2013-10-07;7;10;2013
5030;2013-10-08;8;10;2013
5031;2013-10-09;9;10;2013
5032;2013-10-10;10;10;2013
5033;2013-10-11;11;10;2013
5034;2013-10-12;12;10;2013
5035;2013-10-13;13;10;2013
5036;2013-10-14;14;10;2013
5037;2013-10-15;15;10;2013
5038;2013-10-16;16;10;2013
5039;2013-10-17;17;10;2013
5040;2013-10-18;18;10;2013
5041;2013-10-19;19;10;2013
5042;2013-10-20;20;10;2013
5043;2013-10-21;21;10;2013
5044;2013-10-22;22;10;2013
5045;2013-10-23;23;10;2013
5046;2013-10-24;24;10;2013
5047;2013-10-25;25;10;2013
5048;2013-10-26;26;10;2013
5049;2013-10-27;27;10;2013
5050;2013-10-28;28;10;2013
5051;2013-10-29;29;10;2013
5052;2013-10-30;30;10;2013
5053;2013-10-31;31;10;2013
5054;2013-11-01;1;11;2013
5055;2013-11-02;2;11;2013
5056;2013-11-03;3;11;2013
5057;2013-11-04;4;11;2013
5058;2013-11-05;5;11;2013
5059;2013-11-06;6;11;2013
5060;2013-11-07;7;11;2013
5061;2013-11-08;8;11;2013
5062;2013-11-09;9;11;2013
5063;2013-11-10;10;11;2013
5064;2013-11-11;11;11;2013
5065;2013-11-12;12;11;2013
5066;2013-11-13;13;11;2013
5067;2013-11-14;14;11;2013
5068;2013-11-15;15;11;2013
5069;2013-11-16;16;11;2013
5070;2013-11-17;17;11;2013
5071;2013-11-18;18;11;2013
5072;2013-11-19;19;11;2013
5073;2013-11-20;20;11;2013
5074;2013-11-21;21;11;2013
5075;2013-11-22;22;11;2013
5076;2013-11-23;23;11;2013
5077;2013-11-24;24;11;2013
5078;2013-11-25;25;11;2013
5079;2013-11-26;26;11;2013
5080;2013-11-27;27;11;2013
5081;2013-11-28;28;11;2013
5082;2013-11-29;29;11;2013
5083;2013-11-30;30;11;2013
5084;2013-12-01;1;12;2013
5085;2013-12-02;2;12;2013
5086;2013-12-03;3;12;2013
5087;2013-12-04;4;12;2013
5088;2013-12-05;5;12;2013
5089;2013-12-06;6;12;2013
5090;2013-12-07;7;12;2013
5091;2013-12-08;8;12;2013
5092;2013-12-09;9;12;2013
5093;2013-12-10;10;12;2013
5094;2013-12-11;11;12;2013
5095;2013-12-12;12;12;2013
5096;2013-12-13;13;12;2013
5097;2013-12-14;14;12;2013
5098;2013-12-15;15;12;2013
5099;2013-12-16;16;12;2013
5100;2013-12-17;17;12;2013
5101;2013-12-18;18;12;2013
5102;2013-12-19;19;12;2013
5103;2013-12-20;20;12;2013
5104;2013-12-21;21;12;2013
5105;2013-12-22;22;12;2013
5106;2013-12-23;23;12;2013
5107;2013-12-24;24;12;2013
5108;2013-12-25;25;12;2013
5109;2013-12-26;26;12;2013
5110;2013-12-27;27;12;2013
5111;2013-12-28;28;12;2013
5112;2013-12-29;29;12;2013
5113;2013-12-30;30;12;2013
5114;2013-12-31;31;12;2013
5115;2014-01-01;1;1;2014
5116;2014-01-02;2;1;2014
5117;2014-01-03;3;1;2014
5118;2014-01-04;4;1;2014
5119;2014-01-05;5;1;2014
5120;2014-01-06;6;1;2014
5121;2014-01-07;7;1;2014
5122;2014-01-08;8;1;2014
5123;2014-01-09;9;1;2014
5124;2014-01-10;10;1;2014
5125;2014-01-11;11;1;2014
5126;2014-01-12;12;1;2014
5127;2014-01-13;13;1;2014
5128;2014-01-14;14;1;2014
5129;2014-01-15;15;1;2014
5130;2014-01-16;16;1;2014
5131;2014-01-17;17;1;2014
5132;2014-01-18;18;1;2014
5133;2014-01-19;19;1;2014
5134;2014-01-20;20;1;2014
5135;2014-01-21;21;1;2014
5136;2014-01-22;22;1;2014
5137;2014-01-23;23;1;2014
5138;2014-01-24;24;1;2014
5139;2014-01-25;25;1;2014
5140;2014-01-26;26;1;2014
5141;2014-01-27;27;1;2014
5142;2014-01-28;28;1;2014
5143;2014-01-29;29;1;2014
5144;2014-01-30;30;1;2014
5145;2014-01-31;31;1;2014
5146;2014-02-01;1;2;2014
5147;2014-02-02;2;2;2014
5148;2014-02-03;3;2;2014
5149;2014-02-04;4;2;2014
5150;2014-02-05;5;2;2014
5151;2014-02-06;6;2;2014
5152;2014-02-07;7;2;2014
5153;2014-02-08;8;2;2014
5154;2014-02-09;9;2;2014
5155;2014-02-10;10;2;2014
5156;2014-02-11;11;2;2014
5157;2014-02-12;12;2;2014
5158;2014-02-13;13;2;2014
5159;2014-02-14;14;2;2014
5160;2014-02-15;15;2;2014
5161;2014-02-16;16;2;2014
5162;2014-02-17;17;2;2014
5163;2014-02-18;18;2;2014
5164;2014-02-19;19;2;2014
5165;2014-02-20;20;2;2014
5166;2014-02-21;21;2;2014
5167;2014-02-22;22;2;2014
5168;2014-02-23;23;2;2014
5169;2014-02-24;24;2;2014
5170;2014-02-25;25;2;2014
5171;2014-02-26;26;2;2014
5172;2014-02-27;27;2;2014
5173;2014-02-28;28;2;2014
5174;2014-03-01;1;3;2014
5175;2014-03-02;2;3;2014
5176;2014-03-03;3;3;2014
5177;2014-03-04;4;3;2014
5178;2014-03-05;5;3;2014
5179;2014-03-06;6;3;2014
5180;2014-03-07;7;3;2014
5181;2014-03-08;8;3;2014
5182;2014-03-09;9;3;2014
5183;2014-03-10;10;3;2014
5184;2014-03-11;11;3;2014
5185;2014-03-12;12;3;2014
5186;2014-03-13;13;3;2014
5187;2014-03-14;14;3;2014
5188;2014-03-15;15;3;2014
5189;2014-03-16;16;3;2014
5190;2014-03-17;17;3;2014
5191;2014-03-18;18;3;2014
5192;2014-03-19;19;3;2014
5193;2014-03-20;20;3;2014
5194;2014-03-21;21;3;2014
5195;2014-03-22;22;3;2014
5196;2014-03-23;23;3;2014
5197;2014-03-24;24;3;2014
5198;2014-03-25;25;3;2014
5199;2014-03-26;26;3;2014
5200;2014-03-27;27;3;2014
5201;2014-03-28;28;3;2014
5202;2014-03-29;29;3;2014
5203;2014-03-30;30;3;2014
5204;2014-03-31;31;3;2014
5205;2014-04-01;1;4;2014
5206;2014-04-02;2;4;2014
5207;2014-04-03;3;4;2014
5208;2014-04-04;4;4;2014
5209;2014-04-05;5;4;2014
5210;2014-04-06;6;4;2014
5211;2014-04-07;7;4;2014
5212;2014-04-08;8;4;2014
5213;2014-04-09;9;4;2014
5214;2014-04-10;10;4;2014
5215;2014-04-11;11;4;2014
5216;2014-04-12;12;4;2014
5217;2014-04-13;13;4;2014
5218;2014-04-14;14;4;2014
5219;2014-04-15;15;4;2014
5220;2014-04-16;16;4;2014
5221;2014-04-17;17;4;2014
5222;2014-04-18;18;4;2014
5223;2014-04-19;19;4;2014
5224;2014-04-20;20;4;2014
5225;2014-04-21;21;4;2014
5226;2014-04-22;22;4;2014
5227;2014-04-23;23;4;2014
5228;2014-04-24;24;4;2014
5229;2014-04-25;25;4;2014
5230;2014-04-26;26;4;2014
5231;2014-04-27;27;4;2014
5232;2014-04-28;28;4;2014
5233;2014-04-29;29;4;2014
5234;2014-04-30;30;4;2014
5235;2014-05-01;1;5;2014
5236;2014-05-02;2;5;2014
5237;2014-05-03;3;5;2014
5238;2014-05-04;4;5;2014
5239;2014-05-05;5;5;2014
5240;2014-05-06;6;5;2014
5241;2014-05-07;7;5;2014
5242;2014-05-08;8;5;2014
5243;2014-05-09;9;5;2014
5244;2014-05-10;10;5;2014
5245;2014-05-11;11;5;2014
5246;2014-05-12;12;5;2014
5247;2014-05-13;13;5;2014
5248;2014-05-14;14;5;2014
5249;2014-05-15;15;5;2014
5250;2014-05-16;16;5;2014
5251;2014-05-17;17;5;2014
5252;2014-05-18;18;5;2014
5253;2014-05-19;19;5;2014
5254;2014-05-20;20;5;2014
5255;2014-05-21;21;5;2014
5256;2014-05-22;22;5;2014
5257;2014-05-23;23;5;2014
5258;2014-05-24;24;5;2014
5259;2014-05-25;25;5;2014
5260;2014-05-26;26;5;2014
5261;2014-05-27;27;5;2014
5262;2014-05-28;28;5;2014
5263;2014-05-29;29;5;2014
5264;2014-05-30;30;5;2014
5265;2014-05-31;31;5;2014
5266;2014-06-01;1;6;2014
5267;2014-06-02;2;6;2014
5268;2014-06-03;3;6;2014
5269;2014-06-04;4;6;2014
5270;2014-06-05;5;6;2014
5271;2014-06-06;6;6;2014
5272;2014-06-07;7;6;2014
5273;2014-06-08;8;6;2014
5274;2014-06-09;9;6;2014
5275;2014-06-10;10;6;2014
5276;2014-06-11;11;6;2014
5277;2014-06-12;12;6;2014
5278;2014-06-13;13;6;2014
5279;2014-06-14;14;6;2014
5280;2014-06-15;15;6;2014
5281;2014-06-16;16;6;2014
5282;2014-06-17;17;6;2014
5283;2014-06-18;18;6;2014
5284;2014-06-19;19;6;2014
5285;2014-06-20;20;6;2014
5286;2014-06-21;21;6;2014
5287;2014-06-22;22;6;2014
5288;2014-06-23;23;6;2014
5289;2014-06-24;24;6;2014
5290;2014-06-25;25;6;2014
5291;2014-06-26;26;6;2014
5292;2014-06-27;27;6;2014
5293;2014-06-28;28;6;2014
5294;2014-06-29;29;6;2014
5295;2014-06-30;30;6;2014
5296;2014-07-01;1;7;2014
5297;2014-07-02;2;7;2014
5298;2014-07-03;3;7;2014
5299;2014-07-04;4;7;2014
5300;2014-07-05;5;7;2014
5301;2014-07-06;6;7;2014
5302;2014-07-07;7;7;2014
5303;2014-07-08;8;7;2014
5304;2014-07-09;9;7;2014
5305;2014-07-10;10;7;2014
5306;2014-07-11;11;7;2014
5307;2014-07-12;12;7;2014
5308;2014-07-13;13;7;2014
5309;2014-07-14;14;7;2014
5310;2014-07-15;15;7;2014
5311;2014-07-16;16;7;2014
5312;2014-07-17;17;7;2014
5313;2014-07-18;18;7;2014
5314;2014-07-19;19;7;2014
5315;2014-07-20;20;7;2014
5316;2014-07-21;21;7;2014
5317;2014-07-22;22;7;2014
5318;2014-07-23;23;7;2014
5319;2014-07-24;24;7;2014
5320;2014-07-25;25;7;2014
5321;2014-07-26;26;7;2014
5322;2014-07-27;27;7;2014
5323;2014-07-28;28;7;2014
5324;2014-07-29;29;7;2014
5325;2014-07-30;30;7;2014
5326;2014-07-31;31;7;2014
5327;2014-08-01;1;8;2014
5328;2014-08-02;2;8;2014
5329;2014-08-03;3;8;2014
5330;2014-08-04;4;8;2014
5331;2014-08-05;5;8;2014
5332;2014-08-06;6;8;2014
5333;2014-08-07;7;8;2014
5334;2014-08-08;8;8;2014
5335;2014-08-09;9;8;2014
5336;2014-08-10;10;8;2014
5337;2014-08-11;11;8;2014
5338;2014-08-12;12;8;2014
5339;2014-08-13;13;8;2014
5340;2014-08-14;14;8;2014
5341;2014-08-15;15;8;2014
5342;2014-08-16;16;8;2014
5343;2014-08-17;17;8;2014
5344;2014-08-18;18;8;2014
5345;2014-08-19;19;8;2014
5346;2014-08-20;20;8;2014
5347;2014-08-21;21;8;2014
5348;2014-08-22;22;8;2014
5349;2014-08-23;23;8;2014
5350;2014-08-24;24;8;2014
5351;2014-08-25;25;8;2014
5352;2014-08-26;26;8;2014
5353;2014-08-27;27;8;2014
5354;2014-08-28;28;8;2014
5355;2014-08-29;29;8;2014
5356;2014-08-30;30;8;2014
5357;2014-08-31;31;8;2014
5358;2014-09-01;1;9;2014
5359;2014-09-02;2;9;2014
5360;2014-09-03;3;9;2014
5361;2014-09-04;4;9;2014
5362;2014-09-05;5;9;2014
5363;2014-09-06;6;9;2014
5364;2014-09-07;7;9;2014
5365;2014-09-08;8;9;2014
5366;2014-09-09;9;9;2014
5367;2014-09-10;10;9;2014
5368;2014-09-11;11;9;2014
5369;2014-09-12;12;9;2014
5370;2014-09-13;13;9;2014
5371;2014-09-14;14;9;2014
5372;2014-09-15;15;9;2014
5373;2014-09-16;16;9;2014
5374;2014-09-17;17;9;2014
5375;2014-09-18;18;9;2014
5376;2014-09-19;19;9;2014
5377;2014-09-20;20;9;2014
5378;2014-09-21;21;9;2014
5379;2014-09-22;22;9;2014
5380;2014-09-23;23;9;2014
5381;2014-09-24;24;9;2014
5382;2014-09-25;25;9;2014
5383;2014-09-26;26;9;2014
5384;2014-09-27;27;9;2014
5385;2014-09-28;28;9;2014
5386;2014-09-29;29;9;2014
5387;2014-09-30;30;9;2014
5388;2014-10-01;1;10;2014
5389;2014-10-02;2;10;2014
5390;2014-10-03;3;10;2014
5391;2014-10-04;4;10;2014
5392;2014-10-05;5;10;2014
5393;2014-10-06;6;10;2014
5394;2014-10-07;7;10;2014
5395;2014-10-08;8;10;2014
5396;2014-10-09;9;10;2014
5397;2014-10-10;10;10;2014
5398;2014-10-11;11;10;2014
5399;2014-10-12;12;10;2014
5400;2014-10-13;13;10;2014
5401;2014-10-14;14;10;2014
5402;2014-10-15;15;10;2014
5403;2014-10-16;16;10;2014
5404;2014-10-17;17;10;2014
5405;2014-10-18;18;10;2014
5406;2014-10-19;19;10;2014
5407;2014-10-20;20;10;2014
5408;2014-10-21;21;10;2014
5409;2014-10-22;22;10;2014
5410;2014-10-23;23;10;2014
5411;2014-10-24;24;10;2014
5412;2014-10-25;25;10;2014
5413;2014-10-26;26;10;2014
5414;2014-10-27;27;10;2014
5415;2014-10-28;28;10;2014
5416;2014-10-29;29;10;2014
5417;2014-10-30;30;10;2014
5418;2014-10-31;31;10;2014
5419;2014-11-01;1;11;2014
5420;2014-11-02;2;11;2014
5421;2014-11-03;3;11;2014
5422;2014-11-04;4;11;2014
5423;2014-11-05;5;11;2014
5424;2014-11-06;6;11;2014
5425;2014-11-07;7;11;2014
5426;2014-11-08;8;11;2014
5427;2014-11-09;9;11;2014
5428;2014-11-10;10;11;2014
5429;2014-11-11;11;11;2014
5430;2014-11-12;12;11;2014
5431;2014-11-13;13;11;2014
5432;2014-11-14;14;11;2014
5433;2014-11-15;15;11;2014
5434;2014-11-16;16;11;2014
5435;2014-11-17;17;11;2014
5436;2014-11-18;18;11;2014
5437;2014-11-19;19;11;2014
5438;2014-11-20;20;11;2014
5439;2014-11-21;21;11;2014
5440;2014-11-22;22;11;2014
5441;2014-11-23;23;11;2014
5442;2014-11-24;24;11;2014
5443;2014-11-25;25;11;2014
5444;2014-11-26;26;11;2014
5445;2014-11-27;27;11;2014
5446;2014-11-28;28;11;2014
5447;2014-11-29;29;11;2014
5448;2014-11-30;30;11;2014
5449;2014-12-01;1;12;2014
5450;2014-12-02;2;12;2014
5451;2014-12-03;3;12;2014
5452;2014-12-04;4;12;2014
5453;2014-12-05;5;12;2014
5454;2014-12-06;6;12;2014
5455;2014-12-07;7;12;2014
5456;2014-12-08;8;12;2014
5457;2014-12-09;9;12;2014
5458;2014-12-10;10;12;2014
5459;2014-12-11;11;12;2014
5460;2014-12-12;12;12;2014
5461;2014-12-13;13;12;2014
5462;2014-12-14;14;12;2014
5463;2014-12-15;15;12;2014
5464;2014-12-16;16;12;2014
5465;2014-12-17;17;12;2014
5466;2014-12-18;18;12;2014
5467;2014-12-19;19;12;2014
5468;2014-12-20;20;12;2014
5469;2014-12-21;21;12;2014
5470;2014-12-22;22;12;2014
5471;2014-12-23;23;12;2014
5472;2014-12-24;24;12;2014
5473;2014-12-25;25;12;2014
5474;2014-12-26;26;12;2014
5475;2014-12-27;27;12;2014
5476;2014-12-28;28;12;2014
5477;2014-12-29;29;12;2014
5478;2014-12-30;30;12;2014
5479;2014-12-31;31;12;2014
5480;2015-01-01;1;1;2015
5481;2015-01-02;2;1;2015
5482;2015-01-03;3;1;2015
5483;2015-01-04;4;1;2015
5484;2015-01-05;5;1;2015
5485;2015-01-06;6;1;2015
5486;2015-01-07;7;1;2015
5487;2015-01-08;8;1;2015
5488;2015-01-09;9;1;2015
5489;2015-01-10;10;1;2015
5490;2015-01-11;11;1;2015
5491;2015-01-12;12;1;2015
5492;2015-01-13;13;1;2015
5493;2015-01-14;14;1;2015
5494;2015-01-15;15;1;2015
5495;2015-01-16;16;1;2015
5496;2015-01-17;17;1;2015
5497;2015-01-18;18;1;2015
5498;2015-01-19;19;1;2015
5499;2015-01-20;20;1;2015
5500;2015-01-21;21;1;2015
5501;2015-01-22;22;1;2015
5502;2015-01-23;23;1;2015
5503;2015-01-24;24;1;2015
5504;2015-01-25;25;1;2015
5505;2015-01-26;26;1;2015
5506;2015-01-27;27;1;2015
5507;2015-01-28;28;1;2015
5508;2015-01-29;29;1;2015
5509;2015-01-30;30;1;2015
5510;2015-01-31;31;1;2015
5511;2015-02-01;1;2;2015
5512;2015-02-02;2;2;2015
5513;2015-02-03;3;2;2015
5514;2015-02-04;4;2;2015
5515;2015-02-05;5;2;2015
5516;2015-02-06;6;2;2015
5517;2015-02-07;7;2;2015
5518;2015-02-08;8;2;2015
5519;2015-02-09;9;2;2015
5520;2015-02-10;10;2;2015
5521;2015-02-11;11;2;2015
5522;2015-02-12;12;2;2015
5523;2015-02-13;13;2;2015
5524;2015-02-14;14;2;2015
5525;2015-02-15;15;2;2015
5526;2015-02-16;16;2;2015
5527;2015-02-17;17;2;2015
5528;2015-02-18;18;2;2015
5529;2015-02-19;19;2;2015
5530;2015-02-20;20;2;2015
5531;2015-02-21;21;2;2015
5532;2015-02-22;22;2;2015
5533;2015-02-23;23;2;2015
5534;2015-02-24;24;2;2015
5535;2015-02-25;25;2;2015
5536;2015-02-26;26;2;2015
5537;2015-02-27;27;2;2015
5538;2015-02-28;28;2;2015
5539;2015-03-01;1;3;2015
5540;2015-03-02;2;3;2015
5541;2015-03-03;3;3;2015
5542;2015-03-04;4;3;2015
5543;2015-03-05;5;3;2015
5544;2015-03-06;6;3;2015
5545;2015-03-07;7;3;2015
5546;2015-03-08;8;3;2015
5547;2015-03-09;9;3;2015
5548;2015-03-10;10;3;2015
5549;2015-03-11;11;3;2015
5550;2015-03-12;12;3;2015
5551;2015-03-13;13;3;2015
5552;2015-03-14;14;3;2015
5553;2015-03-15;15;3;2015
5554;2015-03-16;16;3;2015
5555;2015-03-17;17;3;2015
5556;2015-03-18;18;3;2015
5557;2015-03-19;19;3;2015
5558;2015-03-20;20;3;2015
5559;2015-03-21;21;3;2015
5560;2015-03-22;22;3;2015
5561;2015-03-23;23;3;2015
5562;2015-03-24;24;3;2015
5563;2015-03-25;25;3;2015
5564;2015-03-26;26;3;2015
5565;2015-03-27;27;3;2015
5566;2015-03-28;28;3;2015
5567;2015-03-29;29;3;2015
5568;2015-03-30;30;3;2015
5569;2015-03-31;31;3;2015
5570;2015-04-01;1;4;2015
5571;2015-04-02;2;4;2015
5572;2015-04-03;3;4;2015
5573;2015-04-04;4;4;2015
5574;2015-04-05;5;4;2015
5575;2015-04-06;6;4;2015
5576;2015-04-07;7;4;2015
5577;2015-04-08;8;4;2015
5578;2015-04-09;9;4;2015
5579;2015-04-10;10;4;2015
5580;2015-04-11;11;4;2015
5581;2015-04-12;12;4;2015
5582;2015-04-13;13;4;2015
5583;2015-04-14;14;4;2015
5584;2015-04-15;15;4;2015
5585;2015-04-16;16;4;2015
5586;2015-04-17;17;4;2015
5587;2015-04-18;18;4;2015
5588;2015-04-19;19;4;2015
5589;2015-04-20;20;4;2015
5590;2015-04-21;21;4;2015
5591;2015-04-22;22;4;2015
5592;2015-04-23;23;4;2015
5593;2015-04-24;24;4;2015
5594;2015-04-25;25;4;2015
5595;2015-04-26;26;4;2015
5596;2015-04-27;27;4;2015
5597;2015-04-28;28;4;2015
5598;2015-04-29;29;4;2015
5599;2015-04-30;30;4;2015
5600;2015-05-01;1;5;2015
5601;2015-05-02;2;5;2015
5602;2015-05-03;3;5;2015
5603;2015-05-04;4;5;2015
5604;2015-05-05;5;5;2015
5605;2015-05-06;6;5;2015
5606;2015-05-07;7;5;2015
5607;2015-05-08;8;5;2015
5608;2015-05-09;9;5;2015
5609;2015-05-10;10;5;2015
5610;2015-05-11;11;5;2015
5611;2015-05-12;12;5;2015
5612;2015-05-13;13;5;2015
5613;2015-05-14;14;5;2015
5614;2015-05-15;15;5;2015
5615;2015-05-16;16;5;2015
5616;2015-05-17;17;5;2015
5617;2015-05-18;18;5;2015
5618;2015-05-19;19;5;2015
5619;2015-05-20;20;5;2015
5620;2015-05-21;21;5;2015
